Shape,B,H,SG,KG,GM,Status
Semicircle,9.301614670050276,4.650807335025138,0.20901218021187495,6.818943230585815,-2.1712157022690635,0
Rectangle,3.039339430406648,17.210220268803965,0.10550713579077563,7.0131008587725345,-5.681255937663236,0
Triangle,7.317596653647769,3.6300704168165687,0.6779230556984333,0.7259785976602768,3.2908278300583027,1
Triangle,15.898736497085086,5.068325208469557,0.4114448648838905,2.6377511917542846,4.861294048427762,1
Rectangle,16.072036866717074,10.715114578941334,0.796373583250005,9.265716975947814,-2.4765083744242986,0
Semicircle,8.08366790845705,4.041833954228525,0.7131606231927298,1.1367928220290218,2.9039205781820208,1
Rectangle,11.081052632987044,6.6952864273176,0.058541812854143345,6.510806453080841,19.79147887761205,1
Triangle,10.019320660876902,19.405433263129677,0.5869272329251389,25.13289579010599,-14.561209657147808,0
Semicircle,17.70535913292852,8.85267956646426,0.27949870687649275,5.977017522967617,2.878916899766293,1
Semicircle,14.924255206286027,7.4621276031430135,0.3997209537434749,1.0348051394693025,6.43348804528191,1
Triangle,6.724730142210639,12.4618785948089,0.7250778707068829,2.3257956727280193,5.263522458554655,1
Semicircle,19.24648615648093,9.623243078240465,0.28277374448715237,5.0240828571227745,4.606270798772217,1
Semicircle,19.399199976129935,9.699599988064968,0.46683275666588137,4.670314410101014,5.036327770312944,1
Semicircle,5.114429655520958,2.557214827760479,0.30076573980648846,0.4584991679713363,2.0981990320911885,1
Rectangle,2.9298324280635386,2.887300869759496,0.4131104428368125,1.530875182310376,-0.3347714679605669,0
Rectangle,2.8624496224400073,19.073365895250472,0.7184904822761002,0.19444958701163595,6.707391204644805,1
Semicircle,9.400041505907275,4.7000207529536375,0.4680300102468356,4.064660126672707,0.6383701304331275,1
Triangle,16.153969797110726,9.29194498258142,0.052545660831224965,11.84648411769083,-9.353574675393942,0
Semicircle,3.5944101134595936,1.7972050567297968,0.686259939277922,0.17278700817577453,1.6250591287153668,1
Triangle,19.75677322829113,7.008817894737853,0.42169317402783535,7.224584316501755,1.8371281058257356,1
Triangle,17.18863154584951,10.285922911569772,0.25453266353574583,2.064047529991138,3.8107731099125703,1
Triangle,4.142383480876539,3.240701806423675,0.5045368597429469,1.0698694119229526,1.0915673370253736,1
Rectangle,11.806419534969772,4.261582863421651,0.3223443047139217,1.5261906844076536,7.616643469046977,1
Triangle,15.68590798527448,15.003404920343803,0.056948387357635445,11.45814713902379,-8.418961999131401,0
Rectangle,9.036513683140921,19.576217529837383,0.9473863754663248,23.495501060629348,-13.855465858351545,0
Rectangle,7.4590929092814875,14.898913381280558,0.3871416812448715,5.984725323107251,-2.296896341746619,0
Rectangle,15.999102381220276,17.449812899819445,0.844172240285878,9.41440687197013,-0.6010177448443645,0
Rectangle,5.291561481587704,6.183272831859436,0.6474940787216376,9.209460533321698,-6.624827227134967,0
Rectangle,9.365286574252794,7.928826847437363,0.7017748862077213,9.11314151422474,-5.0174429555708775,0
Semicircle,4.466950450906799,2.2334752254533994,0.8604787379226219,2.734083077873963,-0.500855653292891,0
Rectangle,14.472564126046194,19.7726325016196,0.26165136276297596,19.643653055486443,-13.683062488082834,0
Rectangle,18.471772180820537,4.814518549607751,0.7566902737717169,4.103909691278871,5.522495457182498,1
Rectangle,2.0373773168014617,6.69275793439134,0.5371829374473884,7.2504262871148075,-5.3565954700358525,0
Rectangle,12.247489719419637,13.371003529878513,0.5376229762878268,1.0262012509357201,4.3069640495499275,1
Semicircle,10.086826852381462,5.043413426190731,0.3286581944795039,7.032910969700737,-1.9897831896880014,0
Semicircle,11.07439115453189,5.537195577265945,0.35344120584097927,2.1437887503575532,3.3935108996478838,1
Rectangle,11.97163076996145,7.363188763703578,0.47777109738916135,1.806416193218639,3.347541592500047,1
Semicircle,3.911848896592212,1.955924448296106,0.7793246192015114,2.3704552368426435,-0.414725183051738,0
Triangle,13.311325237537815,9.89568233184772,0.08643151942093152,7.415057451883211,-4.598186233725176,0
Rectangle,13.635332754105601,10.250542629673511,0.5469848806910095,0.5285721780129108,5.038173870641631,1
Triangle,3.534830149010193,17.59130675964253,0.5192352638773307,7.824725557162527,0.711205528635821,1
Semicircle,4.401494039417727,2.2007470197088637,0.7001447978549191,2.6244289057942414,-0.4238719326057141,0
Rectangle,3.857899679821993,12.530633036935914,0.5092299184538417,9.85276666803674,-6.467908053822336,0
Rectangle,10.410697928135047,3.9208127438423768,0.6605826463515441,5.104895792328376,-0.3226987958447962,0
Rectangle,15.361377621210998,13.575878347121305,0.34679879833499483,12.656493881916452,-6.125742033568816,0
Triangle,6.634625896864447,4.441906408886799,0.29444515783728786,2.5655877682373194,-0.06249961834369833,0
Semicircle,16.78056364496625,8.390281822483125,0.9613214454418074,5.7128523167546845,2.6755428568101927,1
Semicircle,12.299095312107855,6.149547656053928,0.9264072531356882,7.916375339793536,-1.7654656590753666,0
Triangle,8.137315525573793,19.958100738763864,0.2977383907269711,8.356371082457185,-0.7945012338176998,0
Semicircle,2.443599283453808,1.221799641726904,0.7048876486008051,1.3293052865042463,-0.10772602315328816,0
Rectangle,9.342126872687842,8.26008325487997,0.07034682766616457,1.1371360055782844,11.669854078432525,1
Semicircle,13.633578805832864,6.816789402916432,0.6585016063107058,1.31240162941823,5.503368928280793,1
Semicircle,6.591681790982829,3.2958408954914145,0.7718037818156886,3.716693019081145,-0.42060196760052904,0
Semicircle,5.827957157204171,2.9139785786020855,0.1411971251428641,0.2807847509513549,2.6314670435690077,1
Rectangle,10.268185800691215,2.9918276328589597,0.4512810441539044,2.104862662721957,5.077840058856599,1
Rectangle,19.043843534138425,6.953062024785224,0.4240827255979117,9.714946815463765,2.0088568306535617,1
Semicircle,19.50622824169526,9.75311412084763,0.38845630781488244,6.991042270643117,2.7622065153943787,1
Triangle,16.704025211075027,15.491820155979534,0.7075622021585923,7.132381474360626,4.080147441784193,1
Triangle,7.682032660953188,4.254522159731743,0.6661793735353458,0.25397664021479954,3.94793216807753,1
Rectangle,4.514462706852896,14.883246675394316,0.9644260795570573,21.946791633359684,-14.651574348489731,0
Semicircle,3.3854452941443123,1.6927226470721561,0.6805191239164536,2.085246629979702,-0.39148171725988057,0
Triangle,12.309689593191562,4.470088639103679,0.9314017729795965,2.3597359048657167,5.968789962846438,1
Rectangle,11.910271421744556,5.464876711444887,0.14576603829118315,7.468741814065346,7.769262789959104,1
Semicircle,2.44971348107329,1.224856740536645,0.7274816053050781,0.944407484079906,0.28014167311469274,1
Triangle,9.884793366296908,8.163112219325473,0.5636877793638538,1.1185901579274966,4.465051125004939,1
Triangle,15.556139249234135,15.094143043150169,0.867439470268326,4.289229418221354,7.5715162332254335,1
Rectangle,3.0260429759348115,12.580372088690327,0.8399272869331976,0.33020106427331136,5.025313889259346,1
Triangle,5.651358297101574,19.96973761827722,0.558880880092364,8.508857246111821,1.6431083509931437,1
Semicircle,6.935832004234646,3.467916002117323,0.07501186411302309,3.824566114706296,-0.36193954803192874,0
Semicircle,17.091193485659417,8.545596742829709,0.7226834739534787,8.805486734221146,-0.2623385877881912,0
Triangle,5.705875787209781,8.34465884498032,0.1685435331779075,1.6254187134003735,0.9254184803760486,1
Rectangle,15.666301633825912,13.155461380848188,0.12276685886566555,10.119878707873191,3.3514617757751513,1
Rectangle,3.9017062180807525,16.63131748766164,0.5940310877783993,15.424341723517085,-10.35617392149231,0
Triangle,3.27424584820114,13.886988543124858,0.8106431154373368,14.015408954064524,-5.564063517065534,0
Semicircle,19.105526247251262,9.552763123625631,0.33194218041017975,0.27465943365961726,9.279796172272894,1
Semicircle,19.243479196684174,9.621739598342087,0.08141815808937353,8.367923646514368,1.2469645325167527,1
Semicircle,16.20068643107983,8.100343215539915,0.778097758183903,2.645518223060432,5.454216770755814,1
Rectangle,18.467029099943804,5.810858698663475,0.1855856198510173,6.615460688194561,20.276631280723556,1
Semicircle,13.626702074414707,6.813351037207354,0.2689063973827061,1.602095743720074,5.208167280588564,1
Rectangle,8.313997214185619,16.98848743428956,0.5138022983885915,23.230896448831825,-18.206619887986076,0
Rectangle,9.298490173947533,19.713610351397257,0.3247140193350246,8.717868242464764,-4.391645282573046,0
Triangle,2.9980142426691456,16.994616750939258,0.4803366366056542,6.60142984591134,1.3118904921309955,1
Rectangle,18.124683168083504,3.8625511456385238,0.6671689402556732,5.254916929981783,6.65662779311348,1
Semicircle,6.015554021521547,3.0077770107607735,0.5629285450705167,3.0858670075363137,-0.07908202405012021,0
Rectangle,7.428563657723927,5.3894454485079155,0.3355109434515934,0.7519683794740827,2.6953239945497036,1
Rectangle,12.342479555933831,11.26611622879642,0.5324648742962157,1.8119699332239716,3.303643863456971,1
Semicircle,4.345767797102046,2.172883898551023,0.654823212546291,0.6426835898800319,1.5297224974131018,1
Rectangle,11.809681005800323,3.5620931731698287,0.2726385023607535,0.8812655566132839,11.571793973758417,1
Rectangle,8.586187375120536,6.129083038778877,0.25520492510282156,0.5028285129485612,4.2069269359663455,1
Semicircle,6.789824633671555,3.3949123168357773,0.08666603551704904,2.3199139189791897,1.0802265295904436,1
Semicircle,4.53065452712058,2.26532726356029,0.4492963410327351,1.1612594547166348,1.1038548090452944,1
Triangle,14.451997504555681,14.137284326600444,0.9711581205167817,20.900576712595228,-9.18611235975073,0
Semicircle,4.372522938140229,2.1862614690701143,0.8838201797801442,0.9019140946947701,1.2838444634455184,1
Rectangle,16.052587475089318,18.383530234604535,0.4098633910823291,17.389954518495315,-10.772613129602677,0
Semicircle,5.919476687012396,2.959738343506198,0.12360357025078404,2.5458122413378494,0.4149499281116573,1
Triangle,18.851178154997093,18.9335154662203,0.2142944077824378,24.842958629625876,-17.551725872867678,0
Rectangle,13.23404156082178,10.533372753941437,0.8731440199309396,4.288623705516233,1.8968550971734564,1
Rectangle,13.397216148123901,14.978983896161694,0.2917232100425501,16.163555396167045,-10.555794135775383,0
Rectangle,14.250091990499081,7.3920137530681505,0.48027918813624054,1.0595613160363246,5.482031458428477,1
Semicircle,6.230563378614535,3.1152816893072677,0.6631442460493395,1.8934548582368265,1.2217152378199165,1
Triangle,5.1312959785320595,2.831536697629319,0.5948209237679135,3.876111936090777,-1.2249456220508113,0
Triangle,2.1267724632345537,16.498928828580397,0.12218794322952996,10.238559564657004,-6.377744432508846,0
Rectangle,19.378075422811182,18.48465826743339,0.5227029888616498,22.04601278614338,-13.976298044822045,0
Triangle,19.792828720762486,8.197544599759267,0.10805664311278772,9.02980074974382,-4.615116025781682,0
Semicircle,3.8027899551218045,1.9013949775609023,0.3054145429642889,2.3271813598587228,-0.42660047780210064,0
Rectangle,6.691909786992858,3.6655139786009445,0.42546634228900315,2.3033863895805817,0.8692584506375827,1
Rectangle,14.761356808227994,18.309816716247663,0.1794700529545401,1.4926555794607694,5.676178344281376,1
Triangle,3.2612365229814104,3.0192600327960446,0.1631554605352018,2.6302370592158866,-1.5800557018561872,0
Triangle,6.386747814278168,7.506106638707358,0.5041465668315694,0.7113885941949541,3.4847562842584825,1
Triangle,15.173709271157016,5.1313467062600955,0.389543095437263,4.905327482765767,1.897209857650914,1
Semicircle,4.300613198486889,2.1503065992434447,0.5973032018744312,0.9672324275678597,1.1836799078621876,1
Semicircle,10.541604127203932,5.270802063601966,0.8170933516874641,3.4160117066160414,1.8543920890901902,1
Semicircle,9.025319849829868,4.512659924914934,0.8875603819891789,5.5073098299606915,-0.9955664014510877,0
Triangle,6.478347147556662,18.3838997893996,0.1951508120868602,17.283729629874212,-11.701480281043292,0
Triangle,13.586956513849024,6.988598333720477,0.47269635855269676,3.619372909798002,2.6107433453494058,1
Rectangle,7.7602900355730515,11.108804463413058,0.20276040137960893,15.992441331477464,-12.63818228840126,0
Rectangle,13.958108598902282,8.180800212342305,0.06795324739250229,8.464566573733437,21.018973560141454,1
Semicircle,2.3595127864045065,1.1797563932022532,0.6014056331602868,0.8058825763469888,0.37443297870873526,1
Triangle,2.1343365275099493,9.608359153833662,0.7249840715288092,6.380340125464985,-0.8589708090490813,0
Semicircle,6.845415310519495,3.4227076552597473,0.973320697280418,1.9658476160509675,1.4563692114141118,1
Rectangle,9.923245916549476,3.247539914689307,0.5935252783498921,2.9112528041811165,2.3097789437641696,1
Semicircle,17.606208924390806,8.803104462195403,0.6791121942457848,5.916815028819979,2.89119999194863,1
Semicircle,14.620595959399761,7.310297979699881,0.10238430655892541,9.997503371651934,-2.6964469173825396,0
Rectangle,19.921613180138287,10.64330327471398,0.5067324698182364,9.033798272926145,-0.2049971399660322,0
Rectangle,17.64126389037613,18.28015060812489,0.0507028458682992,16.291354076966233,12.153254777150963,1
Rectangle,10.86260687662248,5.4616839101183094,0.48610008764759743,2.01387513232382,3.0172772827836614,1
Triangle,16.971043363491614,10.33758985356057,0.5076185192247626,14.496811308339325,-6.278259517557018,0
Triangle,11.7729280008079,4.3288511054006165,0.40327194586746445,0.643783136593749,4.577656028002309,1
Rectangle,10.256692082015688,5.269365593818794,0.3342519958856869,0.40154612727570854,5.456484724998277,1
Triangle,17.35630709438426,18.80444820812041,0.9266460750534251,3.5323222965560395,11.105584615451123,1
Semicircle,3.5158342011877703,1.7579171005938852,0.9755013425935463,1.7572331953258165,0.00047936514931490315,1
Rectangle,14.868171885391195,9.737204055376797,0.3380557963572284,14.05389517577533,-6.811603898485874,0
Semicircle,6.418180325700748,3.209090162850374,0.7245076996896236,3.739334711854146,-0.5311308430956236,0
Semicircle,2.087631337799058,1.043815668899529,0.43791755347640027,0.1572887466243716,0.8860999499124997,1
Rectangle,7.956465784043513,6.469174633355228,0.9787331243414963,3.778545727663079,0.22044574888202417,1
Semicircle,14.325052949858083,7.162526474929042,0.24935636322873506,2.5677408179427914,4.593216076463826,1
Triangle,2.748077268900654,5.722358168794594,0.9195606830602316,3.1425455866236724,0.7266313729877267,1
Rectangle,19.380976964855915,8.148266966568222,0.3681964666599445,0.08667897564374047,11.846787218686,1
Triangle,17.446500650479777,9.34288073062114,0.9714455353475091,9.11089546170805,2.3798462307327615,1
Rectangle,2.5672347754798084,4.188894668265028,0.6451000189064641,5.64887515134422,-4.094500469020627,0
Triangle,15.855165529343843,16.596833468106993,0.4263352292294408,23.579609321589103,-14.70676270638861,0
Triangle,11.364175289072458,2.6680397593214407,0.12582958134770672,2.6907778652730845,0.8018656423519666,1
Semicircle,3.5735025416795096,1.7867512708397548,0.9303037314316122,2.2125381408136473,-0.42557443015864127,0
Triangle,5.616404114339404,16.49214575758397,0.8491247706039345,7.153064192508017,3.2721344962041385,1
Semicircle,5.2920749552360355,2.6460374776180178,0.5833966155418358,1.4963648027907852,1.1491755205844147,1
Semicircle,12.364264480201575,6.182132240100787,0.6564410783028493,0.15735810214137688,6.023592884830182,1
Semicircle,11.047342081182563,5.523671040591282,0.2923117789117518,5.811152380519173,-0.284716926577822,0
Semicircle,18.7808039105775,9.39040195528875,0.6759903361156364,11.587626450827246,-2.1933018774003177,0
Rectangle,19.15969469961729,18.25743243301014,0.7208838831561049,22.405856501709977,-13.500818943674098,0
Triangle,4.260477848782893,15.779780654405648,0.2475804505957156,7.655785961573722,-2.3259799329420687,0
Semicircle,13.668625173400796,6.834312586700398,0.21204318037885622,8.943325717357213,-2.1141099218249897,0
Rectangle,3.508237505868709,13.575097883720534,0.7667819955090026,11.910741211459959,-6.6076378560927695,0
Semicircle,6.557580326230584,3.278790163115292,0.8054718447646643,4.022200454981064,-0.7441859367656285,0
Rectangle,18.819563903165246,5.717619271496115,0.7409245801587928,7.431055945561529,1.6541516031364827,1
Triangle,14.04678432518584,16.670275700170667,0.29503464827615794,7.423999116354514,-0.3159495984422689,0
Triangle,17.410765195903885,3.7862779685542582,0.13527762978296098,1.491957145516919,4.344219550630288,1
Semicircle,10.055052014591146,5.027526007295573,0.14577824873325965,0.12005933656022443,4.908474489606666,1
Triangle,13.216481367460856,8.409211384144607,0.791579125187915,2.9477285739421655,5.120249448144938,1
Semicircle,6.934952678101403,3.4674763390507013,0.3508533232721735,3.9693071525668646,-0.5011577039801556,0
Triangle,4.28243238428168,17.59872239471906,0.60796073914944,3.355473363337841,5.927979204163606,1
Semicircle,4.895485282731762,2.447742641365881,0.7083270155345753,2.7862708376828857,-0.33909333527186236,0
Triangle,12.46377835505096,3.420737390691422,0.23017103970045788,2.434937403193104,2.2903847912451876,1
Semicircle,19.105026025005326,9.552513012502663,0.553547632228668,5.648264743605722,3.9027401598433347,1
Semicircle,16.34350826497144,8.17175413248572,0.37050856965473555,9.873108640522242,-1.705464203101318,0
Triangle,17.242130033655418,16.97494775038494,0.4293087928937985,8.486621559769175,0.8407480617369139,1
Rectangle,15.06910386912454,18.51990774489991,0.903846377628429,16.794985120406388,-7.2949364291775485,0
Triangle,8.012819871559273,3.922777873351831,0.2745144507793905,5.585728764230808,-2.78627464389798,0
Semicircle,16.011711322065196,8.005855661032598,0.21030576596433231,5.3721358878340935,2.6280471951465296,1
Rectangle,2.6328665048814948,7.816613911029511,0.5614621065031005,6.468783903027544,-4.142792969159784,0
Semicircle,10.051449612546811,5.025724806273406,0.9575868431406804,2.8446744039388085,2.179912058461835,1
Rectangle,5.319833430516769,10.955295683739804,0.3093918984677563,12.01265178404536,-9.622116153391085,0
Rectangle,14.767330288533826,2.380696820289493,0.44379699930490923,2.770649240552962,14.957854734098724,1
Rectangle,15.009836168194322,19.01552672452946,0.9120521727016244,16.64123517879531,-6.887122278603853,0
Rectangle,17.345767607759008,5.567534955590027,0.871934149805831,2.9440783107123925,4.648050841499895,1
Triangle,9.719919009104784,5.401741879481152,0.3148895093727029,2.167667944778538,1.4888832615612086,1
Triangle,10.874542252858442,3.4748919026866303,0.23422137361965623,4.919229239364576,-1.0530782130731309,0
Triangle,15.225667199288814,7.787594159090134,0.08257166722517606,1.4861636796023512,1.4313469731485458,1
Rectangle,14.643176979450775,13.860232518347429,0.9797777999622094,5.510425547774888,2.5953527063071853,1
Triangle,11.50522545677742,5.637456849557374,0.15346933457019374,3.2419988068040677,-0.23659063233283018,0
Semicircle,16.440926548654602,8.220463274327301,0.7895196338495284,6.285276722810211,1.9332293166098449,1
Semicircle,4.072804173251667,2.0364020866258334,0.6028385015397836,2.037315525433746,0.00019983640521648027,1
Rectangle,15.613581745645293,11.713912200256743,0.12283460896215373,0.31678534200351033,14.521560097368788,1
Semicircle,13.490301172353155,6.745150586176577,0.7074216565281253,1.1333038080909752,5.6103695179524244,1
Semicircle,16.432866197759274,8.216433098879637,0.4883921188342756,4.457407765058859,3.7566700037561063,1
Semicircle,15.326809344938356,7.663404672469178,0.1609256650222124,8.696498683541272,-1.0337605303058623,0
Triangle,11.22069014977269,10.772746542582407,0.6375860595253369,15.289547386321717,-7.999568378552331,0
Semicircle,14.10759818348222,7.05379909174111,0.2129923022337522,7.668752558500875,-0.6202735708484113,0
Semicircle,2.584473890451469,1.2922369452257345,0.7487517218358116,1.4020712136335414,-0.10955855153785143,0
Semicircle,13.981709011267275,6.990854505633638,0.513871198188505,9.680662556734145,-2.6910068131408424,0
Triangle,15.13862334714478,17.99743730264863,0.1079741086037,12.150002533839265,-7.510052365655922,0
Rectangle,19.758250834027876,3.006674302308062,0.18365049380411053,0.23824538656717062,58.9543863262454,1
Semicircle,7.028110734978071,3.5140553674890356,0.39722769458780693,0.8409483616948847,2.675272940686766,1
Triangle,11.486137242467606,12.108701138819496,0.21056488392783806,3.5906591976839497,0.9468644531068584,1
Triangle,15.015028258285936,11.139538733527958,0.5191621386211501,1.8404013401625323,5.94094883268294,1
Triangle,2.3956726665732124,16.448553296048388,0.7907530406005208,7.333113287878282,2.469772791711989,1
Triangle,6.622940679053333,3.6652991812957003,0.1448851280230149,1.0941539017328807,0.5951413484710049,1
Semicircle,2.039314571430478,1.019657285715239,0.650352277953181,0.21603024863121348,0.8033398092343901,1
Triangle,17.159487155716064,5.767509365015754,0.11817097793721253,6.084261446876197,-1.8375113474086975,0
Semicircle,18.09212956250251,9.046064781251255,0.5404090932849032,3.5641911628105274,5.485080633362616,1
Rectangle,18.67997996996366,10.70643481664229,0.3466202659765242,12.6701843149756,-2.979042005969319,0
Triangle,17.9975447075049,14.465252229701473,0.2789166385655641,20.215029059847975,-13.151049840072655,0
Rectangle,16.45706920938916,4.761431883003584,0.3945581161364726,2.666543466835702,10.286443215329202,1
Rectangle,16.05030906477692,8.508931731657011,0.4320334285420095,10.330305298944461,-2.652498522244924,0
Semicircle,3.904490447417256,1.952245223708628,0.6405142012674613,0.3554216399885501,1.5961931977497914,1
Triangle,16.052277344381523,9.024293892511912,0.5938500963425932,12.336324579108675,-4.0328367304939405,0
Semicircle,11.020929166234826,5.510464583117413,0.41074611049876464,8.034913125169286,-2.5233186948729234,0
Semicircle,13.595834287813123,6.797917143906561,0.6616809212737723,8.838870957402506,-2.04146084568249,0
Semicircle,13.984954897733525,6.9924774488667625,0.2525820860949027,2.3187567714566932,4.670697858650378,1
Semicircle,15.329171381929735,7.664585690964867,0.761511234419393,6.975342480143763,0.6924623967829362,1
Rectangle,16.35356997094996,14.962004003269023,0.13096762525609412,10.409286680300282,1.9438789298144545,1
Semicircle,7.168965772350034,3.584482886175017,0.35808239234236044,0.6215794991741675,2.962079651218654,1
Semicircle,2.669990682247925,1.3349953411239626,0.9125446544861862,1.3479007707058734,-0.012526442320704767,0
Triangle,5.878332330963141,4.168672803892423,0.8504449415840502,0.9793013732760416,2.857624561674165,1
Rectangle,10.316708171112001,18.25450172287061,0.09780221821767185,23.64569872219392,-17.78502452715961,0
Semicircle,7.45518370115183,3.727591850575915,0.6499309501381748,1.9570241258493257,1.7695010836213392,1
Rectangle,13.959628158668203,10.14957807875732,0.835407811071085,14.639945659871714,-8.485201675742708,0
Rectangle,13.194861207620766,12.922272124784062,0.8485017074886426,10.490373504381918,-3.6848540591231593,0
Rectangle,12.127797612249363,15.719375201493477,0.7207909242876632,4.892926581866843,1.8540426616764893,1
Rectangle,3.8449339254058303,11.638369093825174,0.13003501836271722,5.288681518643448,-3.7179468968089653,0
Semicircle,9.009824241398118,4.504912120699059,0.9446002620071049,2.1604714941469605,2.3438013602440226,1
Triangle,17.862512270274017,8.303357437975299,0.1282621985675942,9.024394956386557,-4.748239174116369,0
Triangle,2.3188493109690023,14.657596125958765,0.07039808955900913,13.877549891586987,-11.268629650143364,0
Triangle,8.882539959109302,9.976292215812462,0.4036190406434448,5.4970444846699,-0.43427129907922524,0
Semicircle,16.55839000102071,8.279195000510356,0.3900622132072119,6.5106105919049755,1.7694775513313123,1
Triangle,6.8499100334657905,6.995410488243066,0.9274083394020475,7.592132014330153,-2.024416929703828,0
Rectangle,7.662154716692574,3.5186761358930907,0.693905721463388,3.7355314825543537,-0.510979239573329,0
Rectangle,11.823494236029841,8.469628882954709,0.1265854638501654,2.4562673358134477,8.945611537313894,1
Rectangle,7.677495042656303,14.286787036063497,0.869199229251945,5.0893687668994545,1.5152156965626657,1
Rectangle,14.909266046841639,11.685703954180003,0.5281836251632906,4.261621929777504,1.8256528469694802,1
Semicircle,4.262706317218082,2.131353158609041,0.4395680041502315,2.4375578101485913,-0.3070205854812711,0
Rectangle,7.153037518014936,6.4543336621966345,0.6565233858801318,6.302383272454414,-3.177440727183842,0
Semicircle,16.503750529279962,8.251875264639981,0.82573374665305,10.74645522855736,-2.493527617647084,0
Rectangle,19.640098337542703,12.732654354188638,0.7171528597129591,0.1405270521261188,7.945367915034231,1
Semicircle,2.6755158355724564,1.3377579177862282,0.5850763993659611,1.8476527418511186,-0.5100908729389455,0
Triangle,11.729948157000635,10.247686494539888,0.9383160685935844,10.354413566912722,-1.5690293781161646,0
Rectangle,10.383060398014957,6.32441033235747,0.4916160621617606,4.320826754445209,0.12326883725119497,1
Semicircle,13.378203712082415,6.689101856041208,0.5233027006201167,0.6031083810419318,6.087265562369505,1
Triangle,13.952220105216842,8.090621586653885,0.9293916413933258,11.070489401186618,-2.0047288848315272,0
Semicircle,11.46386606029806,5.73193303014903,0.7250156336786612,4.999282634463953,0.7310877678514922,1
Rectangle,19.421562187124394,18.017055093589594,0.6145026821140299,14.324973297113258,-5.950116838853216,0
Rectangle,13.620725709496556,18.05705948377449,0.7389048057108645,13.769107916785538,-5.9391499597607185,0
Triangle,15.36744781427043,7.035804755966735,0.5810554511933249,0.9302274228757691,6.909522654130224,1
Rectangle,15.090832468143812,13.407573569426054,0.1820768649220777,8.908347396381808,0.08617935521828457,1
Triangle,10.967407385131624,7.9315474479319406,0.4641669272156242,10.195410923355736,-4.870901994173697,0
Rectangle,11.87803746673421,16.333142292970418,0.598083623356815,23.525067612765664,-17.437190947496354,0
Semicircle,11.40877017321682,5.70438508660841,0.07217644971394811,3.540137656194777,2.1582433765957947,1
Rectangle,18.93242337901817,2.8600645642652966,0.3810971165665005,3.6747767873631947,24.274564747657067,1
Rectangle,4.2610810368122465,7.598126066075974,0.8827667875768196,8.832006337158465,-5.25273693103331,0
Semicircle,15.714818763375748,7.857409381687874,0.524808622399366,11.64904824531335,-3.789574814603114,0
Semicircle,4.471460752548879,2.2357303762744394,0.366164983112647,1.9677158891957656,0.26696370778700507,1
Rectangle,4.824247234630162,19.056172273832775,0.7708379639487067,7.6687906653239075,-0.19214817785808247,0
Triangle,5.255741439656054,15.225712604396199,0.28701531848860695,11.209404885576502,-5.609417311999788,0
Rectangle,15.943747156274316,12.11860556889653,0.5695416566428078,2.0857688029549593,4.434429806741798,1
Semicircle,17.73504058667723,8.867520293338615,0.7154644607955951,9.492486379434697,-0.6275320207144919,0
Semicircle,13.822674159592081,6.9113370797960405,0.23631388932138847,1.492882231630858,5.427841922142705,1
Triangle,19.43866443040048,10.71583650825755,0.10978535019512953,8.867697099880345,-4.553372469289204,0
Triangle,2.8926831479615505,3.704257829086311,0.08088529587597257,2.7735806443603845,-1.9641709464908255,0
Semicircle,3.1246357044407755,1.5623178522203878,0.7279509994489816,0.5399254999361953,1.022007645612308,1
Triangle,19.67414852063442,14.439905660969321,0.880201469748192,20.537845477862813,-7.314777648176317,0
Semicircle,16.60638690473027,8.303193452365136,0.10203822792210496,6.702184270714035,1.5905703204043178,1
Semicircle,6.705151698087108,3.352575849043554,0.9398026584116383,3.652481361618443,-0.3001547705372878,0
Triangle,10.083501068170042,16.33613185168057,0.5642392114633357,15.926554759371594,-6.9666622288427575,0
Rectangle,13.19616539856165,11.721427794599524,0.754637427324507,12.792116378757294,-6.728829935741203,0
Semicircle,10.684875089497933,5.342437544748966,0.6352208739628148,0.08051305319807081,5.260378365417591,1
Triangle,4.022946781247465,6.833088510551036,0.5128576536520756,8.576172007239116,-5.031174294123005,0
Rectangle,6.985183126242978,3.1843679203143016,0.7136261500877693,1.1378197269670973,1.787692799014301,1
Rectangle,19.388386264343755,4.351418868032475,0.39952657749243425,0.1686542868730855,18.71938494872066,1
Semicircle,11.437668890122177,5.718834445061089,0.9551805149697119,5.212880363715611,0.5046874475483554,1
Semicircle,10.54015723720142,5.27007861860071,0.05937108065044739,0.6700864470348366,4.5976470012079265,1
Semicircle,7.161803796041906,3.580901898020953,0.5760398443060404,1.5004615866129822,2.0793046024180835,1
Semicircle,14.297160138316725,7.1485800691583625,0.09919288586262306,8.394384041561382,-1.2531608052121648,0
Triangle,16.38347862389518,11.15262263554447,0.26892772833051276,14.141469332055525,-8.205582532223668,0
Triangle,5.7695180747933765,11.667502200621863,0.7429860701570264,10.978783611072664,-3.8642559174801487,0
Rectangle,16.26571581718406,5.364331336102127,0.11266024003390773,8.034916538656056,28.74927440983408,1
Semicircle,3.440328855638228,1.720164427819114,0.3878967445427069,2.2148047790510303,-0.49466996334590596,0
Rectangle,18.22936213075448,18.67147375546328,0.05855229040392944,2.1120846973375857,23.76477867667966,1
Semicircle,17.62339955603836,8.81169977801918,0.51970223646593,0.8108157077585044,8.00117562556432,1
Triangle,12.925516092936778,5.3929973503201,0.8066688238487842,7.825196912129114,0.041206461888382506,1
